,1,2,3,4,5,6,7,8,9,10
277,5896.0,4923.0,7076.0,10062.0,5421.0,7332.0,8831.0,5018.0,5723.0,4936.0
278,4954.0,2914.0,4076.0,9716.0,1963.0,4319.0,4345.0,2153.0,5946.0,3644.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,3773.0,4528.0,5982.0,7237.0,4199.0,6100.0,7861.0,5157.0,5433.0,4809.0
281,3355.0,3584.0,5598.0,7001.0,3450.0,6328.0,6355.0,3851.0,4459.0,4252.0
282,3383.0,5035.0,5563.0,6657.0,4415.0,5991.0,6774.0,3511.0,5548.0,3481.0
283,3223.0,3986.0,5261.0,6259.0,3721.0,5722.0,5568.0,3915.0,4357.0,4148.0
284,3566.0,4095.0,5684.0,6592.0,3867.0,5646.0,7870.0,3820.0,5020.0,4294.0
285,3667.0,2441.0,3568.0,9356.0,1938.0,3411.0,4686.0,2742.0,4992.0,4313.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,5055.0,6538.0,9712.0,10284.0,7690.0,8085.0,11300.0,7723.0,8308.0,7099.0
288,4068.0,5450.0,8058.0,8418.0,5174.0,6422.0,10298.0,6778.0,5780.0,6067.0
289,4612.0,5896.0,7839.0,7966.0,6517.0,6275.0,7828.0,5349.0,5363.0,5570.0
290,4044.0,5015.0,7163.0,7618.0,5049.0,5975.0,8238.0,6093.0,5719.0,5789.0
291,4573.0,4524.0,6614.0,8808.0,5347.0,6390.0,8430.0,4970.0,5281.0,5592.0
292,4347.0,2517.0,2936.0,9088.0,1700.0,3155.0,4773.0,2284.0,5093.0,4450.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,3557.0,3859.0,4025.0,7645.0,3578.0,5496.0,5971.0,3893.0,5441.0,4790.0
295,3737.0,4074.0,4838.0,6719.0,3909.0,5396.0,6875.0,4284.0,4654.0,4612.0
296,4119.0,6272.0,5900.0,7800.0,5850.0,7765.0,7816.0,4695.0,4801.0,4877.0
297,4035.0,0.0,6532.0,9091.0,0.0,0.0,8646.0,5995.0,6239.0,5093.0
298,5471.0,5507.0,0.0,8792.0,5076.0,7299.0,8652.0,4724.0,0.0,5410.0
299,5233.0,2688.0,6359.0,10519.0,2190.0,4420.0,6251.0,2937.0,6643.0,5015.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,5861.0,7930.0,9119.0,10203.0,7030.0,10075.0,9665.0,7156.0,8701.0,6389.0
302,5348.0,6368.0,10275.0,9616.0,6228.0,8141.0,12011.0,7629.0,7619.0,6824.0
303,5572.0,6941.0,8378.0,9236.0,6200.0,7451.0,9340.0,5816.0,6075.0,5708.0
304,5009.0,5570.0,7662.0,8572.0,4987.0,8047.0,8461.0,6685.0,5415.0,5652.0
305,5242.0,5441.0,7958.0,9997.0,4725.0,6908.0,9374.0,5547.0,6853.0,5925.0
306,4681.0,3145.0,4305.0,10373.0,1974.0,4284.0,4664.0,2474.0,6122.0,4557.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,4014.0,4017.0,5084.0,8241.0,3866.0,6546.0,7930.0,4507.0,5273.0,5022.0
309,4017.0,4116.0,5267.0,7179.0,3920.0,5977.0,6477.0,4276.0,4361.0,4209.0
310,3310.0,4980.0,5530.0,7263.0,4319.0,5775.0,7529.0,4248.0,4870.0,4601.0
311,3795.0,4388.0,5240.0,6856.0,4086.0,5595.0,6974.0,5046.0,5065.0,4569.0
312,4016.0,4042.0,5919.0,7627.0,4613.0,6425.0,7373.0,4319.0,5074.0,5010.0
313,5071.0,2829.0,3893.0,10157.0,1925.0,4294.0,5693.0,2523.0,5304.0,5092.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,5927.0,7435.0,9719.0,11331.0,8022.0,8478.0,11140.0,7831.0,8200.0,7573.0
316,5143.0,6016.0,8865.0,9133.0,7632.0,9154.0,10974.0,6779.0,6914.0,6130.0
317,4936.0,6390.0,8573.0,9280.0,0.0,0.0,8531.0,6195.0,6310.0,5630.0
318,4623.0,5397.0,7630.0,9256.0,6641.0,8754.0,8852.0,6341.0,5834.0,5514.0
319,5058.0,4474.0,7697.0,9071.0,6198.0,8195.0,9642.0,4925.0,5949.0,5675.0
320,5297.0,2965.0,4109.0,9394.0,2075.0,4432.0,5610.0,3077.0,5507.0,4489.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,4600.0,4669.0,5968.0,8569.0,4597.0,7101.0,9950.0,5028.0,5004.0,5735.0
323,4201.0,4303.0,5880.0,7805.0,4597.0,6186.0,8696.0,4714.0,5053.0,5033.0
324,4561.0,5498.0,5942.0,7809.0,5128.0,6467.0,6783.0,4533.0,4971.0,5496.0
325,4614.0,5149.0,6096.0,7875.0,4676.0,6728.0,8860.0,5797.0,6264.0,5422.0
326,5623.0,5027.0,7152.0,11390.0,6158.0,8364.0,10301.0,5032.0,5741.0,5948.0
327,6373.0,3343.0,6960.0,13394.0,2704.0,5335.0,8442.0,4069.0,8052.0,6766.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,6943.0,8836.0,12144.0,14106.0,9761.0,10992.0,15705.0,9550.0,8623.0,8101.0
330,6293.0,8137.0,10485.0,12080.0,7663.0,9182.0,12132.0,8255.0,7711.0,7223.0
331,5688.0,8202.0,9624.0,10379.0,7284.0,8531.0,11853.0,6884.0,6470.0,5291.0
332,5691.0,7163.0,7872.0,12178.0,7765.0,9665.0,9398.0,7335.0,6715.0,6293.0
333,6112.0,4816.0,8300.0,10597.0,5011.0,7941.0,7938.0,5501.0,6466.0,5937.0
334,5799.0,2534.0,7151.0,10544.0,2228.0,4437.0,6733.0,3881.0,7046.0,4966.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,4462.0,4392.0,5478.0,8907.0,3879.0,6090.0,10010.0,5099.0,6350.0,5036.0
337,4228.0,4994.0,6595.0,8150.0,4973.0,7418.0,9551.0,5388.0,5725.0,5908.0
338,4301.0,6052.0,7577.0,8480.0,5517.0,6498.0,8632.0,4912.0,5635.0,5002.0
339,4074.0,5232.0,6921.0,8463.0,5048.0,6717.0,8491.0,5784.0,5296.0,5663.0
340,4703.0,4808.0,7146.0,8689.0,5021.0,7312.0,8140.0,4975.0,5633.0,6023.0
341,6119.0,3236.0,6688.0,12110.0,2014.0,5885.0,7511.0,3346.0,6208.0,5689.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,8277.0,10479.0,14647.0,16843.0,11692.0,11139.0,18413.0,10322.0,11444.0,9123.0
344,7356.0,10374.0,14555.0,14471.0,9413.0,9041.0,14900.0,9375.0,9620.0,8109.0
345,7821.0,10019.0,12564.0,13440.0,9315.0,7958.0,12917.0,8575.0,8672.0,7893.0
346,6788.0,8559.0,10463.0,13259.0,8331.0,8291.0,12051.0,7867.0,8222.0,7536.0
347,8414.0,7574.0,12352.0,14757.0,8129.0,8857.0,14451.0,8010.0,9849.0,8268.0
348,8043.0,4941.0,8215.0,14207.0,3995.0,5524.0,8942.0,4307.0,9456.0,7007.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,9528.0,8640.0,14461.0,16941.0,10877.0,9914.0,16186.0,8753.0,11032.0,9534.0
351,3204.0,2407.0,4460.0,6786.0,3091.0,3449.0,5003.0,3311.0,3932.0,3915.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,6110.0,5582.0,8158.0,11159.0,5516.0,4915.0,9408.0,4777.0,6141.0,5094.0
355,5659.0,3561.0,3927.0,10954.0,2303.0,3717.0,6003.0,2481.0,5981.0,4762.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,7193.0,7528.0,10503.0,17412.0,6681.0,6980.0,11852.0,5735.0,8034.0,7525.0
358,2362.0,2148.0,4081.0,9813.0,2009.0,2739.0,5708.0,2694.0,4302.0,4062.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,4969.0,3759.0,5703.0,9525.0,4077.0,4778.0,8634.0,5177.0,5585.0,4533.0
361,4190.0,4802.0,6821.0,9299.0,4414.0,4842.0,8389.0,4095.0,6054.0,5012.0
362,5173.0,2760.0,4727.0,10569.0,1711.0,3031.0,6103.0,2368.0,6695.0,4928.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,6194.0,8317.0,11326.0,13086.0,8310.0,7703.0,12065.0,8611.0,9920.0,8325.0
365,5539.0,6567.0,11215.0,10338.0,6280.0,6196.0,11096.0,6468.0,7671.0,6470.0
366,4931.0,6597.0,8242.0,9271.0,5966.0,5894.0,7957.0,5677.0,6620.0,5650.0
367,4396.0,6081.0,7081.0,9489.0,4753.0,5018.0,8171.0,6011.0,5415.0,5109.0
368,4486.0,5146.0,9242.0,9154.0,5008.0,6125.0,8530.0,5481.0,6710.0,5939.0
369,4454.0,2872.0,4397.0,9203.0,2035.0,2964.0,4971.0,2563.0,5903.0,4504.0
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,3994.0,4290.0,5420.0,7838.0,3652.0,4574.0,7353.0,4129.0,6004.0,5164.0
372,3621.0,4195.0,4934.0,7465.0,3473.0,3820.0,7525.0,3929.0,5218.0,4612.0
373,3776.0,4919.0,5163.0,6571.0,3837.0,4008.0,6360.0,3594.0,4830.0,3959.0
374,3632.0,3998.0,5395.0,6927.0,3411.0,4220.0,5681.0,4352.0,4868.0,4279.0
375,3803.0,3868.0,5115.0,7654.0,4169.0,4563.0,7980.0,3984.0,5936.0,4634.0
376,5128.0,2497.0,4232.0,9451.0,1940.0,3141.0,4786.0,2089.0,6118.0,4788.0
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,6148.0,7082.0,10251.0,10734.0,7716.0,6655.0,11706.0,8293.0,10173.0,7962.0
379,5151.0,6564.0,9246.0,9456.0,5371.0,5838.0,9105.0,6390.0,7391.0,6444.0
380,4562.0,5451.0,9642.0,8898.0,5042.0,5416.0,8118.0,5726.0,6256.0,5560.0
381,4597.0,5010.0,7857.0,9580.0,4647.0,4755.0,8137.0,6666.0,5800.0,5593.0
382,5098.0,4701.0,6981.0,9154.0,4752.0,5716.0,8387.0,4992.0,6769.0,5474.0
383,4546.0,2274.0,3416.0,9756.0,1662.0,2721.0,4817.0,2424.0,6031.0,4702.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,3601.0,3708.0,4602.0,7800.0,3412.0,4048.0,6153.0,4360.0,5095.0,4543.0
386,3581.0,3677.0,4816.0,7268.0,3508.0,4094.0,6728.0,4137.0,4651.0,4415.0
387,3789.0,4292.0,4887.0,7996.0,4409.0,4178.0,5954.0,3977.0,4571.0,4330.0
388,4549.0,4214.0,5219.0,7860.0,3802.0,4398.0,6498.0,5550.0,4651.0,4752.0
389,4906.0,4608.0,8097.0,10468.0,4982.0,5055.0,9454.0,4380.0,6715.0,5807.0
390,5292.0,2929.0,4968.0,12028.0,2138.0,3316.0,6762.0,2845.0,6584.0,4453.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,5839.0,7372.0,11861.0,13634.0,8696.0,7748.0,14237.0,8864.0,10646.0,8758.0
393,5540.0,7036.0,10084.0,10795.0,6979.0,6322.0,11358.0,7493.0,8236.0,6471.0
394,5031.0,7198.0,8124.0,10046.0,6486.0,6017.0,8998.0,6595.0,7514.0,5062.0
395,4823.0,6012.0,7920.0,9589.0,5266.0,5168.0,8461.0,6649.0,7008.0,6034.0
396,5596.0,4848.0,7198.0,9571.0,5492.0,5896.0,8305.0,5145.0,6345.0,4686.0
397,4726.0,2484.0,4369.0,9842.0,1910.0,3496.0,5425.0,2804.0,5729.0,4802.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,3591.0,4006.0,5396.0,9075.0,4108.0,4371.0,7601.0,4777.0,5904.0,4809.0
400,3461.0,4056.0,4877.0,7483.0,3649.0,4535.0,7386.0,4514.0,5051.0,5372.0
401,3662.0,4848.0,5675.0,8244.0,4475.0,4605.0,6626.0,4076.0,5070.0,4723.0
402,3638.0,4171.0,5132.0,7765.0,3823.0,4564.0,7203.0,5555.0,5345.0,4406.0
403,4647.0,4324.0,6213.0,8877.0,4431.0,4938.0,7808.0,4423.0,5567.0,4992.0
404,5258.0,2509.0,3793.0,9171.0,2165.0,3054.0,4985.0,2751.0,5972.0,4397.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,5393.0,7584.0,10020.0,11297.0,7170.0,7218.0,12728.0,8750.0,10145.0,8294.0
407,4602.0,5979.0,8382.0,9676.0,5368.0,5867.0,10408.0,7008.0,7663.0,6128.0
408,4935.0,6419.0,8156.0,9010.0,5307.0,5552.0,7834.0,5299.0,6526.0,5561.0
409,4563.0,4961.0,6798.0,9452.0,5365.0,5352.0,7758.0,6580.0,6259.0,5060.0
410,4727.0,4790.0,7511.0,9193.0,4389.0,5097.0,8676.0,5064.0,6381.0,5756.0
411,4820.0,2563.0,4082.0,10047.0,1975.0,2963.0,5192.0,2838.0,6734.0,4129.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,3826.0,3894.0,5141.0,7782.0,3558.0,4557.0,7311.0,4448.0,5880.0,5319.0
414,3499.0,3520.0,4858.0,6812.0,3407.0,4152.0,6168.0,3831.0,4904.0,5035.0
415,4108.0,4548.0,4580.0,6987.0,3568.0,4111.0,5812.0,3719.0,5627.0,4253.0
416,3826.0,3998.0,5324.0,7723.0,3176.0,4045.0,7079.0,5122.0,5727.0,4773.0
417,5031.0,4400.0,6792.0,10849.0,4602.0,5235.0,9221.0,4403.0,6249.0,5721.0
418,5307.0,3350.0,4718.0,11248.0,2170.0,3492.0,6369.0,3557.0,6913.0,5235.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,6198.0,7332.0,11091.0,13685.0,7607.0,8942.0,12998.0,9385.0,9434.0,7761.0
421,5397.0,6006.0,9520.0,11220.0,5423.0,6309.0,10595.0,7519.0,8175.0,6000.0
422,4916.0,6740.0,8867.0,9039.0,6208.0,6301.0,9010.0,6329.0,7671.0,5975.0
423,4585.0,5173.0,8140.0,9072.0,4805.0,5653.0,8225.0,6717.0,6828.0,6129.0
424,5340.0,5275.0,8321.0,9986.0,4804.0,5948.0,9385.0,5634.0,6708.0,5572.0
425,4400.0,2863.0,3407.0,9296.0,1991.0,3219.0,5738.0,2806.0,5405.0,4759.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,3573.0,3799.0,4928.0,7809.0,3629.0,4506.0,7259.0,4311.0,6280.0,5560.0
428,3588.0,3575.0,5412.0,7021.0,3643.0,4224.0,6997.0,4386.0,5506.0,4923.0
429,3805.0,4581.0,4951.0,7318.0,4031.0,4806.0,5856.0,4191.0,4881.0,4883.0
430,3224.0,4172.0,4918.0,6987.0,3728.0,4291.0,6373.0,4921.0,5441.0,4865.0
431,3883.0,3321.0,6245.0,7336.0,3982.0,4669.0,7964.0,3929.0,5987.0,5061.0
432,5042.0,2678.0,4255.0,10009.0,1895.0,3274.0,4641.0,2519.0,6799.0,4564.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,5563.0,7054.0,9154.0,11669.0,7702.0,7302.0,11479.0,7658.0,9167.0,6613.0
435,5200.0,5805.0,9011.0,9920.0,5682.0,6933.0,9392.0,6688.0,7380.0,5791.0
436,4036.0,6275.0,8417.0,8672.0,5031.0,5357.0,7762.0,5517.0,6400.0,5882.0
437,4023.0,4950.0,7390.0,8074.0,4478.0,4773.0,7386.0,5616.0,5894.0,4452.0
438,4510.0,4993.0,6765.0,9292.0,4550.0,5517.0,7297.0,4308.0,6227.0,5045.0
439,5241.0,2569.0,4389.0,9676.0,1740.0,2976.0,5644.0,2701.0,5776.0,4695.0
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,3850.0,3893.0,5248.0,7992.0,3378.0,4353.0,7098.0,4550.0,5253.0,4887.0
442,3136.0,4086.0,5207.0,7277.0,3535.0,4311.0,7088.0,4490.0,4840.0,4394.0
443,3225.0,5059.0,5158.0,7095.0,3622.0,4463.0,6266.0,4172.0,4459.0,4416.0
444,3847.0,4350.0,4969.0,7006.0,3488.0,3907.0,6763.0,5091.0,4744.0,4814.0
445,3987.0,4409.0,6194.0,7696.0,3575.0,4891.0,7886.0,4502.0,5392.0,4711.0
446,4583.0,2815.0,4200.0,8880.0,1747.0,2968.0,5693.0,2866.0,5302.0,4847.0
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,6008.0,9908.0,13588.0,14638.0,7135.0,8488.0,13165.0,8934.0,9405.0,8438.0
449,5407.0,4862.0,6800.0,11772.0,6100.0,7387.0,11435.0,8406.0,7152.0,7048.0
450,4834.0,7013.0,7481.0,9585.0,6260.0,6685.0,9083.0,6452.0,6851.0,6449.0
451,4556.0,5078.0,7477.0,9189.0,4853.0,5790.0,9195.0,6697.0,6139.0,5898.0
452,4738.0,5016.0,7562.0,9411.0,5251.0,5834.0,9611.0,4978.0,7112.0,5932.0
453,4599.0,2655.0,3904.0,9423.0,1911.0,3335.0,4586.0,2677.0,5996.0,4778.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3751.0,3941.0,5121.0,7733.0,4014.0,4749.0,7377.0,4816.0,6753.0,4828.0
456,3990.0,4475.0,5218.0,7074.0,3823.0,4754.0,7048.0,4506.0,5137.0,4525.0
457,3919.0,5142.0,5389.0,7890.0,4013.0,4196.0,6923.0,4406.0,5492.0,4152.0
458,3948.0,3691.0,5683.0,7714.0,3526.0,4077.0,7443.0,5381.0,5367.0,4584.0
459,3733.0,4701.0,6169.0,7682.0,3623.0,4889.0,7861.0,4194.0,5426.0,4456.0
460,4435.0,2574.0,3795.0,9200.0,1423.0,3350.0,6407.0,2833.0,5998.0,4540.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,6803.0,7714.0,10103.0,12391.0,7980.0,8204.0,13875.0,8189.0,9731.0,6419.0
463,6196.0,7701.0,10021.0,11191.0,7439.0,7890.0,14230.0,8942.0,8318.0,6087.0
464,6381.0,7317.0,9311.0,11237.0,7722.0,7317.0,10740.0,6931.0,7135.0,5629.0
465,6160.0,6647.0,8309.0,13084.0,6690.0,7618.0,12195.0,7662.0,7819.0,6250.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,5871.0,4146.0,5794.0,10613.0,3153.0,4415.0,11203.0,3144.0,6885.0,6187.0
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,4133.0,4419.0,6172.0,9723.0,3615.0,5001.0,9538.0,4863.0,5451.0,5969.0
471,3482.0,4757.0,5561.0,7352.0,3875.0,4270.0,6942.0,4229.0,4613.0,4712.0
472,3376.0,3675.0,5389.0,7294.0,3661.0,4718.0,7252.0,4888.0,4646.0,4533.0
473,3710.0,3795.0,5241.0,7041.0,3659.0,4341.0,7418.0,3364.0,4599.0,4936.0
474,3989.0,2701.0,3906.0,8650.0,1802.0,3063.0,5553.0,2298.0,5970.0,4804.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,5488.0,6520.0,9500.0,11863.0,7184.0,7894.0,11295.0,7840.0,8390.0,7910.0
477,5923.0,6667.0,8455.0,9680.0,6274.0,6236.0,11787.0,6998.0,7872.0,6685.0
478,5870.0,7646.0,10482.0,14743.0,6543.0,7710.0,12397.0,7589.0,7812.0,7006.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,6790.0,7176.0,10994.0,15274.0,6978.0,6945.0,16037.0,6775.0,9004.0,8145.0
481,5498.0,2968.0,4950.0,10330.0,2061.0,3711.0,6696.0,2907.0,5975.0,5116.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,5325.0,7242.0,9327.0,11986.0,7446.0,7722.0,13594.0,8967.0,9326.0,7714.0
484,5055.0,5992.0,8925.0,9723.0,5777.0,6304.0,11540.0,7095.0,7348.0,6837.0
485,5075.0,6733.0,8435.0,9245.0,5795.0,6073.0,8654.0,5357.0,7271.0,6372.0
486,5222.0,5151.0,7396.0,9227.0,5410.0,5427.0,7583.0,5968.0,6325.0,6279.0
487,5237.0,5979.0,7499.0,10880.0,5883.0,5534.0,9399.0,5925.0,6718.0,6547.0
488,5996.0,2430.0,5868.0,10559.0,2350.0,3718.0,6518.0,2713.0,5898.0,4632.0
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,3957.0,3860.0,4367.0,8484.0,4123.0,4643.0,7233.0,4623.0,6028.0,4404.0
491,3535.0,3974.0,6174.0,7508.0,3710.0,4166.0,7974.0,4609.0,5398.0,5471.0
492,3710.0,4700.0,5142.0,7268.0,4207.0,4309.0,6696.0,5203.0,4589.0,5002.0
493,3589.0,4108.0,5190.0,7145.0,3996.0,4261.0,6722.0,4808.0,5650.0,4677.0
494,3863.0,3779.0,5744.0,7948.0,4208.0,4848.0,7111.0,3941.0,5806.0,5023.0
495,3785.0,2532.0,3485.0,9040.0,1698.0,3045.0,5486.0,2617.0,5333.0,4608.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,5637.0,6996.0,9011.0,11433.0,7560.0,7335.0,11953.0,7996.0,8557.0,7880.0
498,4909.0,5155.0,7828.0,8127.0,4986.0,6093.0,8857.0,6191.0,6740.0,6611.0
499,4298.0,5584.0,7139.0,8408.0,5035.0,5945.0,8214.0,5064.0,6174.0,5724.0
500,3801.0,4887.0,6899.0,8924.0,4669.0,6049.0,7348.0,6673.0,5849.0,5448.0
501,4968.0,4802.0,6619.0,8611.0,4818.0,5324.0,8719.0,4887.0,6776.0,5890.0
502,4574.0,2516.0,4236.0,9218.0,1888.0,3165.0,5452.0,2657.0,6528.0,5034.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3912.0,4173.0,5458.0,7949.0,3736.0,5274.0,7687.0,4871.0,5037.0,6172.0
505,3971.0,4042.0,4651.0,7193.0,3849.0,4179.0,7925.0,5174.0,6037.0,5303.0
506,4616.0,5203.0,4925.0,11073.0,4613.0,5015.0,8845.0,5137.0,6645.0,5230.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,5407.0,5694.0,8510.0,13149.0,5858.0,6171.0,12695.0,5717.0,7724.0,6624.0
509,4985.0,2953.0,4725.0,11018.0,2026.0,3438.0,7692.0,2990.0,6444.0,5322.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,6071.0,7320.0,10912.0,13087.0,7860.0,8111.0,13694.0,8799.0,10768.0,9211.0
512,5614.0,5619.0,9614.0,11083.0,5732.0,6792.0,11509.0,7251.0,8225.0,6491.0
513,5229.0,7006.0,7768.0,10584.0,6056.0,5885.0,8848.0,7052.0,7814.0,6406.0
514,5278.0,5957.0,8018.0,10774.0,5247.0,5409.0,9786.0,6476.0,7192.0,6711.0
515,4957.0,5064.0,8015.0,10705.0,5884.0,6658.0,11061.0,5789.0,7976.0,6907.0
516,4923.0,2893.0,4903.0,10164.0,2461.0,2355.0,6822.0,2878.0,6677.0,5189.0
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,4607.0,4403.0,5831.0,10239.0,4196.0,5179.0,10432.0,5891.0,6937.0,5762.0
520,4207.0,4976.0,5947.0,8163.0,3857.0,4961.0,8592.0,4787.0,6042.0,5163.0
521,3702.0,5187.0,6889.0,8637.0,4585.0,4546.0,8160.0,5671.0,5728.0,5746.0
522,3901.0,4568.0,6343.0,8077.0,4176.0,5461.0,9202.0,4417.0,6052.0,5047.0
523,4757.0,2897.0,4517.0,11209.0,1991.0,3171.0,7753.0,2576.0,6392.0,5188.0
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,4788.0,7394.0,10299.0,11121.0,8065.0,7068.0,11289.0,7949.0,8999.0,6816.0
526,5770.0,5830.0,10249.0,10097.0,6171.0,6429.0,10319.0,6640.0,8134.0,6750.0
527,5256.0,6300.0,9218.0,8791.0,5432.0,6214.0,9435.0,5944.0,7765.0,5833.0
528,0.0,5451.0,0.0,9446.0,5307.0,5173.0,8992.0,6638.0,0.0,5484.0
529,6362.0,4572.0,9752.0,9503.0,4741.0,5661.0,9885.0,5236.0,9912.0,5656.0
530,3982.0,2514.0,4208.0,8683.0,1816.0,3093.0,5278.0,2759.0,6441.0,4282.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,3755.0,4066.0,5182.0,8998.0,3964.0,4689.0,9151.0,4795.0,6044.0,5683.0
533,3351.0,3787.0,5599.0,7723.0,3748.0,3938.0,7980.0,4828.0,4965.0,5442.0
534,3727.0,4767.0,5618.0,8450.0,4026.0,4299.0,6372.0,4058.0,4961.0,4823.0
535,2749.0,4215.0,5766.0,7080.0,3115.0,4103.0,7129.0,4779.0,4515.0,4633.0
536,4019.0,4646.0,5162.0,7556.0,4264.0,4786.0,8138.0,4334.0,5780.0,4626.0
537,5162.0,2644.0,5802.0,9601.0,2206.0,3343.0,6696.0,2810.0,6162.0,4606.0
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,5738.0,10682.0,15689.0,15672.0,7954.0,7662.0,14428.0,9775.0,12046.0,7707.0
540,5138.0,5454.0,8373.0,11584.0,6407.0,7543.0,13249.0,8053.0,8829.0,6192.0
541,5161.0,6623.0,8646.0,10575.0,6153.0,6288.0,10483.0,6475.0,7525.0,5951.0
542,4756.0,5824.0,8883.0,10659.0,4704.0,6101.0,9955.0,6978.0,7373.0,5637.0
543,4025.0,5200.0,7585.0,8551.0,4886.0,5783.0,9588.0,5093.0,6406.0,5176.0
544,5176.0,4043.0,4763.0,10034.0,2207.0,3407.0,5909.0,2565.0,6366.0,5038.0
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,4223.0,3981.0,6884.0,9810.0,4125.0,4690.0,9567.0,5486.0,6920.0,5614.0
547,4081.0,4009.0,5039.0,8844.0,3704.0,4259.0,8876.0,4331.0,4364.0,4830.0
548,3547.0,4602.0,5006.0,9042.0,4109.0,4463.0,8095.0,4267.0,5533.0,3567.0
549,3741.0,4557.0,6701.0,10000.0,3465.0,3883.0,7713.0,5518.0,5924.0,4693.0
550,4020.0,3402.0,6441.0,9195.0,3991.0,4599.0,9687.0,4483.0,5765.0,5331.0
551,4409.0,2806.0,4098.0,10335.0,2340.0,3054.0,6767.0,2969.0,6388.0,4682.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,5083.0,7014.0,8761.0,12949.0,7096.0,6693.0,13336.0,7606.0,8532.0,7386.0
554,5298.0,6361.0,9153.0,10719.0,6197.0,6831.0,11693.0,7085.0,8652.0,6704.0
